City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,City Desc
0,Hermanus,-34.4187,19.2345,54.81,83,0,13.51,ZA,2022-09-10 19:59:11,clear sky
1,Matara,5.9485,80.5353,76.87,89,84,10.49,LK,2022-09-10 20:01:19,broken clouds
2,Leningradskiy,69.3833,178.4167,37.67,88,69,11.63,RU,2022-09-10 20:01:19,broken clouds
3,Kirakira,-10.4544,161.9205,78.49,85,7,6.98,SB,2022-09-10 20:01:20,clear sky
4,Bethel,41.3712,-73.414,86.81,46,36,1.01,US,2022-09-10 20:01:20,scattered clouds
5,New Norfolk,-42.7826,147.0587,47.91,80,98,1.99,AU,2022-09-10 20:01:21,overcast clouds
6,Barrow,71.2906,-156.7887,35.62,100,100,17.27,US,2022-09-10 20:01:21,mist
7,Mataura,-46.1927,168.8643,37.26,94,9,2.57,NZ,2022-09-10 20:01:21,clear sky
8,Sinnamary,5.3833,-52.95,83.14,69,100,9.66,GF,2022-09-10 20:01:21,overcast clouds
9,Bhum,18.4667,75.6667,74.01,88,100,5.44,IN,2022-09-10 20:01:22,overcast clouds
10,Cape Town,-33.9258,18.4232,57.11,91,75,9.22,ZA,2022-09-10 19:57:04,broken clouds
11,Dir,35.2058,71.8756,67.03,87,39,2.82,PK,2022-09-10 20:01:22,scattered clouds
12,Aksarka,66.5606,67.7975,40.44,85,100,2.19,RU,2022-09-10 20:00:40,overcast clouds
13,Yar-Sale,66.8333,70.8333,40.66,78,100,4.61,RU,2022-09-10 20:01:23,overcast clouds
14,Olinda,-8.0089,-34.8553,76.73,73,100,6.91,BR,2022-09-10 19:59:43,overcast clouds
15,Zhezkazgan,47.8043,67.7144,56.68,43,2,17.2,KZ,2022-09-10 20:01:23,clear sky
16,Odesskoye,54.2111,72.9651,52.09,46,100,9.84,RU,2022-09-10 20:01:23,overcast clouds
17,Airai,-8.9266,125.4092,56.41,75,77,1.81,TL,2022-09-10 20:01:24,broken clouds
18,Ushuaia,-54.8,-68.3,41.63,75,16,4.21,AR,2022-09-10 20:01:24,few clouds
19,Jevargi,17.0167,76.7667,74.64,92,100,14.05,IN,2022-09-10 20:01:24,overcast clouds
20,Ribeira Grande,38.5167,-28.7,73.8,73,75,25.32,PT,2022-09-10 20:01:25,broken clouds
21,Khani,41.9563,42.9566,54.97,72,66,5.28,GE,2022-09-10 20:01:25,broken clouds
22,Wanning,18.8003,110.3967,77.61,83,14,3.13,CN,2022-09-10 20:01:25,few clouds
23,Codrington,-38.2667,141.9667,48.51,87,100,11.45,AU,2022-09-10 20:01:26,overcast clouds
24,San Patricio,28.017,-97.5169,92.16,39,8,7.05,US,2022-09-10 20:01:26,clear sky
25,Saint-Augustin,51.226,-58.6502,63.79,63,0,13.65,CA,2022-09-10 20:01:26,clear sky
26,Bambous Virieux,-20.3428,57.7575,68.22,70,5,12.68,MU,2022-09-10 20:01:27,clear sky
27,Ribeira Brava,32.65,-17.0667,78.71,85,100,5.99,PT,2022-09-10 20:01:27,overcast clouds
28,Mitu,1.1983,-70.1733,77.67,94,100,2.98,CO,2022-09-10 20:01:27,overcast clouds
29,Port Elizabeth,-33.918,25.5701,61.07,80,100,8.1,ZA,2022-09-10 20:01:27,overcast clouds
30,Hervey Bay,-25.2986,152.8535,61.34,60,63,11.01,AU,2022-09-10 20:00:59,broken clouds
31,Iqaluit,63.7506,-68.5145,47.7,81,96,11.01,CA,2022-09-10 20:01:28,overcast clouds
32,Norman Wells,65.282,-126.8329,55.18,52,100,19.93,CA,2022-09-10 20:01:28,overcast clouds
33,Kapuskasing,49.4169,-82.4331,57.29,94,100,3.44,CA,2022-09-10 20:01:28,light rain
34,Faanui,-16.4833,-151.75,79.11,72,4,19.53,PF,2022-09-10 20:01:29,clear sky
35,Zhigansk,66.7697,123.3711,35.89,97,100,14.27,RU,2022-09-10 20:01:29,overcast clouds
36,Mattru,7.6244,-11.8332,73.78,95,100,4.16,SL,2022-09-10 20:01:29,moderate rain
37,Renigunta,13.65,79.5167,79.66,77,100,5.17,IN,2022-09-10 20:01:30,overcast clouds
38,Thompson,55.7435,-97.8558,56.82,44,95,7.45,CA,2022-09-10 20:01:30,overcast clouds
39,Kapaa,22.0752,-159.319,82.38,76,18,4.0,US,2022-09-10 20:01:30,light rain
40,Sorland,67.667,12.6934,48.06,83,100,6.8,NO,2022-09-10 20:01:31,overcast clouds
41,Newry,54.1784,-6.3374,59.11,93,4,4.47,GB,2022-09-10 20:01:31,clear sky
42,Nanortalik,60.1432,-45.2371,45.73,73,3,9.48,GL,2022-09-10 20:01:31,clear sky
43,Hobart,-42.8794,147.3294,48.25,75,40,6.91,AU,2022-09-10 20:00:06,scattered clouds
44,Rikitea,-23.1203,-134.9692,73.04,71,3,14.56,PF,2022-09-10 20:01:32,clear sky
45,Busselton,-33.65,115.3333,49.95,90,9,1.95,AU,2022-09-10 20:01:32,clear sky
46,Georgetown,5.4112,100.3354,82.33,83,20,0.0,MY,2022-09-10 20:00:16,few clouds
47,Bredasdorp,-34.5322,20.0403,54.43,80,0,12.26,ZA,2022-09-10 20:01:32,clear sky
48,Saint-Philippe,-21.3585,55.7679,65.79,73,51,11.25,RE,2022-09-10 20:01:33,broken clouds
49,Portland,45.5234,-122.6762,91.36,19,0,10.65,US,2022-09-10 20:00:49,clear sky
50,Nikolskoye,59.7035,30.7861,48.87,78,8,4.27,RU,2022-09-10 20:01:34,clear sky
51,North Bend,43.4065,-124.2243,89.24,54,8,6.58,US,2022-09-10 20:00:24,clear sky
52,Catuday,16.2923,119.8062,79.32,80,95,8.34,PH,2022-09-10 20:01:35,overcast clouds
53,Peniche,39.3558,-9.3811,70.11,90,0,6.02,PT,2022-09-10 20:01:35,clear sky
54,Margate,51.3813,1.3862,64.31,89,12,1.99,GB,2022-09-10 20:01:35,few clouds
55,Upernavik,72.7868,-56.1549,44.85,88,100,8.48,GL,2022-09-10 20:01:35,light rain
56,Lagoa,39.05,-27.9833,71.82,72,100,28.61,PT,2022-09-10 19:57:50,overcast clouds
57,Clyde River,70.4692,-68.5914,41.23,93,100,4.61,CA,2022-09-10 20:01:36,overcast clouds
58,Ponta Do Sol,32.6667,-17.1,78.71,83,100,5.61,PT,2022-09-10 20:01:36,overcast clouds
59,Ozernovskiy,51.5,156.5167,53.19,90,8,7.81,RU,2022-09-10 20:01:36,clear sky
60,Warrington,53.3925,-2.5802,62.89,79,68,3.44,GB,2022-09-10 20:01:37,broken clouds
61,Alofi,-19.0595,-169.9187,76.8,72,19,14.2,NU,2022-09-10 20:01:37,few clouds
62,Padang,-0.9492,100.3543,76.98,88,100,3.04,ID,2022-09-10 20:01:37,moderate rain
63,Butaritari,3.0707,172.7902,81.07,70,0,12.95,KI,2022-09-10 20:01:38,clear sky
64,Delijan,33.9905,50.6838,75.58,26,0,3.42,IR,2022-09-10 20:01:38,clear sky
65,Punta Arenas,-53.15,-70.9167,50.11,53,0,17.27,CL,2022-09-10 19:59:04,clear sky
66,Hibbing,47.4272,-92.9377,68.58,42,40,8.59,US,2022-09-10 20:01:38,scattered clouds
67,Tuatapere,-46.1333,167.6833,37.9,85,5,4.61,NZ,2022-09-10 20:01:39,clear sky
68,Kuah,6.3265,99.8432,81.93,76,98,9.1,MY,2022-09-10 20:01:39,overcast clouds
69,Avarua,-21.2078,-159.775,78.85,78,75,14.97,CK,2022-09-10 20:01:39,broken clouds
70,Hithadhoo,-0.6,73.0833,81.36,72,9,11.74,MV,2022-09-10 20:01:40,clear sky
71,Arraial Do Cabo,-22.9661,-42.0278,70.99,89,9,20.51,BR,2022-09-10 20:01:40,clear sky
72,Mitsamiouli,-11.3847,43.2844,75.69,76,10,6.11,KM,2022-09-10 20:01:40,clear sky
73,Bonga,7.2833,36.2333,61.02,98,100,0.98,ET,2022-09-10 20:01:41,overcast clouds
74,Atuona,-9.8,-139.0333,76.87,74,8,20.29,PF,2022-09-10 20:01:41,clear sky
75,Lebu,-37.6167,-73.65,51.98,74,1,15.61,CL,2022-09-10 20:01:41,clear sky
76,Karasburg,-28.0167,18.75,69.28,13,57,6.29,NA,2022-09-10 20:01:42,broken clouds
77,Tuktoyaktuk,69.4541,-133.0374,44.69,73,100,11.3,CA,2022-09-10 20:01:42,overcast clouds
78,Roma,43.2128,-75.4557,82.81,49,0,4.61,US,2022-09-10 20:01:42,clear sky
79,Champerico,14.3,-91.9167,83.95,75,89,11.65,GT,2022-09-10 20:01:43,overcast clouds
80,Qingdao,36.0986,120.3719,71.13,69,17,2.57,CN,2022-09-10 20:01:43,few clouds
